Obs,year,nui,ciiu3,region,forpro,fabval,expval,va,emptot,rempag,vstk
12856,2003,13430,1551,4,1,312115,0,308110,16,35312,4692
12857,2003,13433,1512,5,2,17044689,16581592,10070755,269,1422089,"3,70E+06"
12858,2003,13435,1541,5,1,179354,24185,127062,29,79448,54687
12859,2003,13438,1541,13,1,61417,0,16511,12,29117,115840
12860,2003,13439,1541,13,1,85680,0,151755,14,40209,107621
12861,2003,13441,1920,13,1,0,0,7477729,1001,4385511,"1,60E+06"
12862,2003,13442,1920,13,1,0,0,-285870,151,594420,389161
12863,2003,13443,1920,13,1,0,0,-61649,144,554564,135577
12864,2003,13445,2219,13,4,4567593,0,841363,167,759909,"9,90E+06"
12865,2003,13446,3691,13,4,4474609,0,921392,109,624112,0
12866,2003,13448,2101,7,1,84144701,75601928,39515600,347,3428326,"4,20E+07"
12867,2003,13449,2101,8,1,207174174,191005325,122551687,548,6328472,"2,30E+08"
12868,2003,13451,3610,13,4,18735,0,10576,5,7260,17340
12869,2003,13452,1920,13,4,53792,0,10061,8,11520,11559
12870,2003,13453,2211,13,4,128964,0,75729,13,18408,15515
12871,2003,13454,1554,12,3,5095503,0,4424574,94,551353,"4,00E+06"
12872,2003,13456,2695,13,1,15074396,428193,5922042,194,995201,"7,20E+06"
12873,2003,13457,2699,13,1,2493006,32723,733579,73,213257,"8,60E+06"
12874,2003,13458,2694,13,1,6810541,565446,2618627,46,213258,"5,00E+06"
12875,2003,13459,1532,5,1,308147,0,123701,26,96770,69547
12876,2003,13460,2424,5,1,9242342,0,4533005,220,1739445,"3,10E+06"
12877,2003,13462,1514,8,1,0,0,371685,25,119954,"4,60E+06"
12878,2003,13463,1533,9,1,1193082,0,97099,16,73395,831621
12879,2003,13465,1531,13,1,30914704,82055,11866963,282,3168721,"8,70E+06"
12880,2003,13466,1531,13,1,12162681,0,3333941,36,330036,989038
12881,2003,13468,1531,10,1,2572291,0,827202,38,240191,696994
12882,2003,13469,1531,10,1,1071668,0,423714,12,77677,189710
12883,2003,13471,1549,5,3,95972659,6793561,467517189,405,4247123,"4,20E+07"
12884,2003,13472,1549,6,3,4864881,4864881,-975313,166,1307887,"9,50E+06"
12885,2003,13474,1512,8,1,74037306,71310376,17330894,1068,3735016,"1,70E+07"
12886,2003,13475,1512,3,1,4581788,4157722,1956988,377,417953,"2,60E+06"
12887,2003,13476,1512,8,1,20503524,10251762,11271379,294,2294583,"3,70E+07"
12888,2003,13478,1512,1,1,25507820,22924780,-2324743,771,4853170,"2,20E+07"
12889,2003,13482,2919,3,4,0,0,2748613,78,1133598,119107
12890,2003,13497,2922,2,4,0,0,33412554,818,17353317,"1,50E+07"
12891,2003,13505,3610,13,1,1917479,0,1418960,45,150723,"1,10E+06"
12892,2003,13506,3610,13,1,8380779,0,4077303,309,1038312,"7,50E+06"
12893,2003,13507,3610,8,1,2905852,1824461,52421,41,133974,972839
12894,2003,13509,2101,10,1,23488688,13947092,13421667,186,1136719,"3,40E+06"
12895,2003,13512,2899,13,1,4193369,846582,2202984,238,1814335,"2,40E+06"
12896,2003,13513,2520,5,1,22093680,10472230,9436106,624,2608266,"1,80E+07"
12897,2003,13515,1520,10,3,0,0,4897744,208,660076,"9,70E+06"
12898,2003,13516,1520,10,3,0,0,7712805,193,677784,"6,20E+06"
12899,2003,13518,3150,13,3,5393732,2296137,4830400,294,1933281,"1,30E+07"
12900,2003,13519,2610,13,3,807485,55054,653599,40,146675,"1,40E+06"
12901,2003,13520,2102,13,1,41118985,1895266,19051371,381,2431964,"1,30E+07"
12902,2003,13532,2412,2,1,24336558,0,22872520,254,2079775,"9,00E+07"
12903,2003,13533,2429,2,1,2591770,0,7879806,260,1669786,"2,00E+06"
12904,2003,13534,2429,2,1,13302215,0,10228544,61,602736,"1,10E+06"
12905,2003,13535,2429,4,1,5961021,0,5237829,30,245313,756165
12906,2003,13537,3592,1,1,1159030,1169,1125575,37,150071,328338
12907,2003,13538,3592,13,1,3872834,184567,2467264,102,353027,482406
12908,2003,13540,1544,13,3,72995676,6232573,44803941,1047,6135807,"1,80E+07"
12909,2003,13541,1541,13,1,245947,0,216552,24,73282,118194
12910,2003,13543,2511,13,2,61376204,44843144,53331919,707,10205832,"1,90E+07"
12911,2003,13544,2519,13,2,5196506,908711,5228250,63,896819,"1,70E+06"
12912,2003,13546,2695,2,1,381904,0,297321,33,94456,18103
12913,2003,13547,2695,9,1,277374,0,168129,11,41235,12495
12914,2003,13548,2695,10,1,170210,0,115164,8,25491,8952
12915,2003,13549,2695,13,1,856078,0,650727,37,177619,14892
12916,2003,13550,1513,7,1,12016543,10423630,-363110,130,295303,"1,40E+07"
12917,2003,13553,2899,13,3,12843055,0,8916126,106,699098,"2,10E+06"
12918,2003,13555,3699,5,1,1644466,0,1325229,105,633651,406117
12919,2003,13557,1730,13,1,1466952,0,882747,26,230222,400628
12920,2003,13558,1810,13,1,10287571,8835215,4116049,371,1656892,"2,40E+06"
12921,2003,13559,1711,13,1,9587213,5298420,4520551,580,2519330,"4,60E+06"
12922,2003,13560,2811,13,1,492861,0,411035,46,218419,247684
12923,2003,13561,1541,13,1,433158,0,199498,28,89593,558993
12924,2003,13565,2424,13,2,184440475,21710360,92944355,1095,22932710,"2,60E+07"
12925,2003,13567,1541,13,1,425274,0,147254,34,78800,53291
12926,2003,13568,1541,13,1,319627,0,112807,28,64527,0
12927,2003,13573,1544,13,1,29556240,2364499,20270529,193,1764971,"2,00E+07"
12928,2003,13574,1531,13,1,3324396,0,-1214961,25,174475,"5,10E+06"
12929,2003,13576,2021,8,3,1083215,0,3176313,110,859487,38264
12930,2003,13577,2021,10,3,959411,0,4804978,278,1569732,"1,10E+07"
12931,2003,13578,2021,8,3,7521870,0,6698887,302,2523128,"3,60E+06"
12932,2003,13580,1711,8,1,20997024,15280504,9277866,487,3013193,"1,80E+07"
12933,2003,13582,1549,6,1,33479757,3551815,23681156,276,2034417,"3,00E+06"
12934,2003,13583,1549,6,2,70174411,12472572,49711734,439,3092612,"4,70E+06"
12935,2003,13584,1520,8,1,28316389,20845882,4899418,226,1787586,"4,00E+06"
12936,2003,13585,1520,10,2,12480844,0,-5270592,164,1187829,"1,50E+06"
12937,2003,13586,1520,10,2,30304863,3520805,19584866,144,1097708,"1,70E+06"
12938,2003,13587,1541,13,2,76181724,5573768,57630756,788,5063712,"9,10E+06"
12939,2003,13589,1541,13,1,451469,0,280959,52,165253,189695
12940,2003,13590,1541,13,1,942672,0,550015,92,216535,742616
12941,2003,13591,1541,13,1,696413,0,431512,93,219521,404773
12942,2003,13592,1541,13,1,159440,0,75841,17,48594,28013
12943,2003,13594,1541,13,1,337484,0,235176,22,45284,13383
12944,2003,13595,1541,13,1,155613,0,87795,21,37574,875
12945,2003,13597,1512,3,1,6244296,787162,4366078,46,233698,"1,80E+06"
12946,2003,13598,1512,3,1,319788,312166,1000,20,37670,"1,20E+06"
12947,2003,13600,1541,13,1,890446,0,-197954,39,259551,10610
12948,2003,13601,1541,13,1,320650,0,154027,28,71354,0
12949,2003,13602,1541,13,1,290350,0,119961,20,71239,0
12950,2003,13603,1541,13,1,300289,0,122002,16,71610,0
12951,2003,13609,1549,8,1,1762296,1762296,820129,87,169335,61649
12952,2003,13610,1549,8,1,539374,539374,391396,48,102252,34975
12953,2003,13611,1549,9,1,938345,938345,424049,23,34764,41007
12954,2003,13612,1549,8,1,1394378,1394378,648254,55,84549,702734
12955,2003,13614,2930,13,1,5607575,1678135,7058287,136,682990,"6,10E+06"
12956,2003,13615,3110,13,1,1516408,54883,952331,49,221448,"3,00E+06"
12957,2003,13621,1511,5,1,44850469,231905,24904570,635,2990387,"3,20E+06"
12958,2003,13622,1533,5,1,0,0,9449349,57,365772,631791
12959,2003,13627,1544,7,1,1923188,0,1048973,28,117114,"1,90E+06"
12960,2003,13628,1531,7,1,4557520,0,1478774,62,504346,"1,70E+06"
12961,2003,13631,1552,7,3,15294605,11470954,11924173,288,1320009,"2,10E+06"
12962,2003,13632,1552,13,3,86596361,76453003,43040109,445,2415389,"6,80E+06"
12963,2003,13634,2610,13,1,2314433,182275,1601989,91,1313673,"5,00E+06"
12964,2003,13635,2610,8,1,25386637,13420459,13709270,164,1549946,"2,70E+07"
12965,2003,13637,1513,13,1,23945042,0,7450014,386,1281574,"8,30E+06"
12966,2003,13638,1514,13,1,55061688,2872140,19226603,1010,4471573,"1,70E+07"
12967,2003,13640,1543,13,1,2937425,0,1348863,179,581096,0
12968,2003,13641,1541,13,1,7159217,0,2150078,334,1319698,0
12969,2003,13642,1520,13,1,7390964,0,4071164,156,594967,0
12970,2003,13644,2212,2,1,834750,0,450306,22,254414,616093
12971,2003,13645,2212,1,1,829261,0,533865,12,129137,589438
12972,2003,13646,1541,5,1,195539,0,139511,5,17030,3505
12973,2003,13647,1520,5,1,235844,0,208824,50,150349,34114
12974,2003,13649,2899,1,1,2218612,1184509,988331,90,525124,"1,60E+06"
12975,2003,13651,1729,13,1,1639774,0,1431883,18,260081,114682
12976,2003,13652,1722,13,1,490716,0,618225,10,143239,81917
12977,2003,13653,1711,13,1,1364,0,44289,8,67754,49148
12978,2003,13655,1512,12,1,10394697,9090927,3715691,81,2310255,3744
12979,2003,13656,1512,12,1,8152055,7334864,2556871,71,1645245,133825
12980,2003,13658,2694,13,2,1923209,0,741251,29,145543,"1,90E+06"
12981,2003,13660,1552,6,1,4237342,3700617,2110197,33,133547,"2,60E+06"
12982,2003,13661,1552,13,1,3218919,2811193,1818793,10,54615,"2,20E+06"
12983,2003,13664,1541,13,1,92964,0,62809,18,34814,15926
12984,2003,13665,1541,13,1,128380,0,83707,15,48076,34816
12985,2003,13668,2010,10,1,0,0,-42156,10,18290,138519
12986,2003,13671,3511,12,4,0,0,3689281,193,1239559,"1,40E+07"
12987,2003,13672,3511,5,1,258266,0,2628072,246,1880041,"2,70E+06"
12988,2003,13677,2710,13,1,54661678,3751427,18472491,402,3909898,"2,20E+07"
12989,2003,13679,2520,5,1,10524794,0,7230252,251,1131766,"7,70E+06"
12990,2003,13680,1549,5,1,18608277,493246,11152077,381,1516914,"4,80E+06"
12991,2003,13684,2413,8,1,18881223,0,10957444,80,738960,"3,00E+06"
12992,2003,13686,1541,8,1,132600,0,45190,21,37451,19771
12993,2003,13688,1512,11,1,15621314,14996461,4311862,63,550542,"4,00E+07"
12994,2003,13689,1512,11,1,62215321,54127329,28227047,141,947386,"1,20E+07"
12995,2003,13690,1512,12,1,966290,927638,4698190,182,1089251,"1,40E+07"
12996,2003,13694,1531,6,1,8817202,0,1084485,15,120346,995060
12997,2003,13696,1549,5,1,8040836,2471062,3396343,96,738583,"1,50E+06"
12998,2003,13697,1549,5,1,34859404,17450904,16629458,349,1193952,"4,70E+06"
12999,2003,13698,1549,5,1,6195406,5883114,3401337,101,524216,"2,10E+06"
13000,2003,13699,1920,13,1,718669,33157,414346,89,428637,476217
13001,2003,13702,1512,8,1,4168074,1635534,819938,98,326601,"1,00E+07"
13002,2003,13703,1512,4,1,4949834,1806781,2127978,55,215702,"2,50E+06"
13003,2003,13704,1512,4,1,8511151,5186824,6242269,764,2339268,"3,00E+06"
13004,2003,13706,2010,8,1,31359897,17924290,12237528,732,2160206,"9,90E+06"
13005,2003,13707,2010,8,1,19943902,12052301,9850128,498,1508136,"1,00E+07"
13006,2003,13708,2010,8,1,26866435,22070494,8042481,761,2095823,"8,80E+06"
13007,2003,13709,2010,8,1,25084287,14419319,7851921,513,1642086,"1,40E+07"
13008,2003,13711,2429,13,2,15022981,8995986,13882302,1274,7855802,"1,30E+06"
13009,2003,13712,2429,2,3,0,0,786103,171,1128707,"1,60E+06"
13010,2003,13714,2695,13,1,9012001,0,2991205,151,1021278,"4,10E+06"
13011,2003,13716,2699,5,1,1354185,0,459281,38,168296,172447
13012,2003,13717,2699,13,1,3900155,0,1435192,30,156670,74003
13013,2003,13719,2412,2,1,64045145,60960992,33889210,501,3435939,"5,00E+07"
13014,2003,13720,2412,2,1,103612304,98622762,98701181,1194,10001451,"9,80E+07"
13015,2003,13722,1541,11,1,91822,0,104225,30,17151,"1,10E+06"
13016,2003,13725,1520,13,1,5659464,0,4036190,154,618836,"1,50E+06"
13017,2003,13726,1520,10,1,4798264,0,3700847,39,181163,"1,20E+06"
13018,2003,13728,1541,13,1,95986,0,34689,14,29370,29383
13019,2003,13729,1541,13,1,116811,0,65440,13,21440,0
13020,2003,13731,1514,8,1,3934352,2904202,2511517,842,2114360,"2,30E+06"
13021,2003,13732,2899,13,1,7859722,2244399,1964460,150,1375011,"6,60E+06"
13022,2003,13733,2710,13,1,0,0,137650,14,103980,589225
13023,2003,13735,2899,13,1,7197071,0,4673548,357,1790059,"3,60E+06"
13024,2003,13737,1531,7,1,8492596,0,19930712,73,189897,"1,70E+06"
13025,2003,13739,1520,13,3,132424642,0,65140631,1286,10059646,"5,40E+07"
13026,2003,13740,1520,8,3,0,0,56859,96,452716,196806
13027,2003,13742,2520,13,1,164305,9887,321008,8,34795,"1,40E+06"
13028,2003,13743,2520,1,1,657222,39548,539355,24,139180,89902
13029,2003,13745,1554,5,1,0,0,-86572,15,62283,"1,10E+06"
13030,2003,13746,1554,6,1,0,0,-842768,100,586653,"1,20E+06"
13031,2003,13747,1554,13,1,114861828,0,111901797,655,7779251,"3,80E+07"
13032,2003,13748,1554,8,1,7953481,0,5331664,155,1346594,"3,40E+06"
13033,2003,13750,2010,8,1,9769158,9201251,6892216,57,273736,"4,20E+06"
13034,2003,13752,2811,13,1,19503450,948241,5582211,355,3298917,"9,50E+06"
13035,2003,13753,2710,8,1,3123753,0,1667146,81,440540,"2,20E+06"
13036,2003,13755,1541,13,1,419152,0,185819,33,84161,9011
13037,2003,13757,1512,11,1,17212199,16401732,5525783,353,1436201,"1,40E+06"
13038,2003,13759,2695,6,1,1347300,0,737493,21,62854,57281
13039,2003,13760,2695,8,1,2826482,0,1131017,24,175152,144864
13040,2003,13761,2695,2,1,1923652,0,1047788,10,26339,162042
13041,2003,13762,1541,13,1,274153,0,144338,33,62800,4198
13042,2003,13763,1541,13,1,459750,0,198064,36,95203,4852
13043,2003,13765,2429,13,1,340072,261832,-3745,15,112234,"1,70E+06"
13044,2003,13766,2429,13,1,1434532,1378154,578747,16,161073,"1,40E+06"
13045,2003,13767,2692,13,1,7902810,0,172235,164,1120515,"7,80E+06"
13046,2003,13771,1512,10,1,3398066,3124210,1785439,469,1098340,"1,60E+06"
13047,2003,13772,1512,11,1,553560,548629,301955,85,161092,2649
13048,2003,13773,2102,13,1,9173359,1250159,2777144,250,1599279,"4,10E+06"
13049,2003,13774,1554,2,3,16047806,0,14658230,219,1299176,"8,70E+06"
13050,2003,13775,2893,13,1,983325,0,550312,72,245048,359696
13051,2003,13777,1541,13,1,324603,0,232739,18,105248,39020
13052,2003,13779,1541,13,1,148646,0,72503,17,33887,21670
13053,2003,13780,1541,13,1,307791,0,170377,30,68175,62341
13054,2003,13782,2695,13,1,1523317,0,709186,29,203709,296369
13055,2003,13783,2695,13,1,3423594,0,1792479,59,285851,"2,10E+06"
13056,2003,13784,2695,13,1,2167537,0,1149048,21,133958,294758
13057,2003,13785,1810,13,1,418373,0,137498,25,38210,15437
13058,2003,13787,1511,13,1,24737488,18574,13571473,674,3743632,"9,70E+06"
13059,2003,13788,2101,13,1,656780,0,401755,36,123874,468482
13060,2003,13790,3511,10,1,1818490,0,1193696,332,640029,"6,10E+06"
13061,2003,13792,2511,4,3,18824315,13980811,6521006,491,3613758,"2,00E+07"
13062,2003,13794,2694,5,3,83101468,0,60597258,245,4298412,"2,90E+07"
13063,2003,13795,1552,13,1,8655759,4102818,6819765,224,1284912,"1,10E+07"
13064,2003,13798,1512,4,1,2827903,0,62328,89,290846,696871
13065,2003,13799,2811,5,1,107418,0,71219,16,30736,37962
13066,2003,13802,1541,4,1,234220,0,143161,26,72349,22424
13067,2003,13803,2429,5,1,1060418,0,1134696,17,111337,137074
13068,2003,13804,2429,2,1,2359980,0,1877929,17,109399,180583
13069,2003,13805,2429,2,1,123333,0,-4847133,16,102875,325783
13070,2003,13806,2429,13,1,2078062,0,2473416,15,121667,159650
13071,2003,13807,2429,2,1,8786867,0,6645628,50,391400,999204
13072,2003,13809,2429,2,1,799170,0,561859,10,92122,86455
13073,2003,13810,2429,1,1,2680776,0,2327958,20,131659,176026
13074,2003,13811,3511,8,1,6992717,0,30289605,2403,13168072,"6,20E+07"
13075,2003,13813,2610,13,1,1567850,58748,1221585,68,372981,"2,10E+06"
13076,2003,13815,2219,1,1,551697,56403,406987,34,167260,177910
13077,2003,13816,1810,1,1,59994,0,31543,12,16803,77426
13078,2003,13818,2811,1,1,0,0,448180,28,54414,301451
13079,2003,13819,3699,1,1,196250,0,109518,5,59068,8885
13080,2003,13820,1512,4,1,2603758,0,797951,36,69621,310178
13081,2003,13821,1541,4,1,550717,0,305775,26,49872,0
13082,2003,13822,1512,4,3,179523,0,713296,106,252290,580958
13083,2003,13823,2695,5,1,530866,0,331697,18,84509,472402
13084,2003,13825,1541,7,1,145452,0,78824,17,31291,10003
13085,2003,13826,1541,7,1,125911,0,68801,15,36552,1492
13086,2003,13829,3610,5,1,131859,0,63492,12,51602,9478
13087,2003,13831,2023,6,1,554024,0,155694,20,39412,149461
13088,2003,13833,2010,6,1,198784,0,51013,16,25720,82247
13089,2003,13835,1721,13,1,1403542,0,1097225,31,100482,729629
13090,2003,13836,1520,7,1,71935,0,343523,34,87914,58358
13091,2003,13837,2812,13,1,401344,0,197627,10,55900,156978
13092,2003,13838,1730,13,1,62966,0,44887,5,16454,9361
13093,2003,13840,3610,13,1,701707,0,234243,38,112532,131159
13094,2003,13841,2219,13,1,119592,0,44625,8,30222,47837
13095,2003,13842,2109,13,1,187504,0,162188,12,46765,108793
13096,2003,13843,2925,13,1,74100,0,69469,13,54474,143932
13097,2003,13844,3694,13,1,96605,0,67128,15,33664,111208
13098,2003,13845,1554,13,1,402385,0,409719,24,106410,519461
13099,2003,13846,2811,13,1,5111236,0,2681351,154,851136,"6,10E+06"
13100,2003,13847,2520,13,1,2820595,34021,1636975,68,463531,"3,90E+06"
13101,2003,13848,2811,13,1,333910,0,163184,13,62851,30279
13102,2003,13849,1533,13,1,1962777,0,1735194,60,311378,654192
13103,2003,13852,2423,13,3,46628,0,251677,8,69209,21238
13104,2003,13854,2429,13,1,1203879,60675,761771,63,250076,479028
13105,2003,13855,1721,13,1,4357882,0,3715085,234,658532,"1,40E+06"
13106,2003,13857,1541,13,1,113193,0,144513,15,34191,21738
13107,2003,13858,1722,13,1,632628,0,294740,12,57828,738793
13108,2003,13860,1541,13,1,161160,0,80842,20,52822,7895
13109,2003,13861,1541,13,1,56993,0,44151,12,36513,0
13110,2003,13863,2899,13,1,3237127,493784,1559536,36,337444,744214
13111,2003,13864,1541,13,1,146706,0,81980,14,34789,136685
13112,2003,13865,1541,13,1,98604,0,47418,13,31646,31025
13113,2003,13866,2211,13,1,181800,0,133639,10,53503,135590
13114,2003,13867,1810,13,1,110644,0,101848,20,49765,25264
13115,2003,13868,2211,13,1,283116,0,212015,14,63117,117618
13116,2003,13870,2429,13,2,4859283,97652,3278735,75,1142361,887044
13117,2003,13871,2914,13,1,0,0,121635,11,49278,58846
13118,2003,13872,1810,13,1,88114,0,42472,10,19577,7244
13119,2003,13873,1810,13,1,76759,0,42608,10,12283,0
13120,2003,13875,2221,13,1,237247,0,169676,8,21221,312461
13121,2003,13876,2699,13,1,235012,1297,218483,10,60629,11254
13122,2003,13877,2899,13,1,96140,0,65358,10,32832,125896
13123,2003,13878,2424,13,1,615944,0,209198,29,66844,19139
13124,2003,13879,2424,13,1,600713,0,530486,37,222658,32818
13125,2003,13880,2811,13,1,353130,0,136699,16,63185,41432
13126,2003,13881,1920,13,1,71611,0,27605,7,10523,16837
13127,2003,13882,2520,13,1,113740,0,91295,9,27129,0
13128,2003,13884,1810,13,1,163135,0,63883,16,28036,59855
13129,2003,13885,1531,13,1,397116,0,89530,7,25701,117565
13130,2003,13886,2102,13,1,15160841,218374,13123758,208,831915,"7,70E+06"
13131,2003,13887,1810,13,1,277674,0,279435,24,118734,139352
13132,2003,13889,2520,13,1,303794,0,191780,23,40596,266570
13133,2003,13892,2691,13,1,140449,0,70943,6,18459,4801
13134,2003,13893,1541,13,1,93863,0,38055,10,22900,2564
13135,2003,13895,2102,13,1,50470,0,227211,15,51992,198009
13136,2003,13896,2695,13,1,539677,0,433081,39,148975,450435
13137,2003,13897,1541,13,1,67480,0,37866,11,10643,31418
13138,2003,13899,2219,13,1,93914,0,68345,6,24443,11706
13139,2003,13900,1549,13,1,769482,113333,196131,11,42461,127897
13140,2003,13903,2429,13,1,4219724,0,1970292,35,472402,"1,70E+06"
13141,2003,13904,3150,13,1,719661,0,630466,64,166912,486392
13142,2003,13905,2924,13,3,2194047,0,997693,42,143209,"1,10E+06"
13143,2003,13907,2429,13,1,155704,0,62508,14,58452,5619
13144,2003,13909,1541,13,1,54082,0,21631,7,16691,2984
13145,2003,13911,1541,13,1,267724,0,91166,11,22592,80590
13146,2003,13912,1541,13,1,251925,0,144839,21,53451,64632
13147,2003,13913,1541,13,1,313108,0,168894,35,107663,78173
13148,2003,13914,3120,13,1,224408,0,114995,13,56012,0
13149,2003,13915,1920,13,1,183553,0,92741,12,32006,82873
13150,2003,13916,2899,13,1,198567,0,99457,17,25457,57342
13151,2003,13918,2511,1,1,586819,0,588936,32,82304,390025
13152,2003,13920,1513,1,2,644244,0,268071,28,94841,551878
13153,2003,13923,1512,1,1,595557,0,383944,109,161314,62430
13154,2003,13924,1531,1,1,976896,0,384806,80,698817,25250
13155,2003,13929,2919,3,1,0,0,613425,29,221732,301981
13156,2003,13934,3430,4,1,0,0,64461,13,19396,79424
13157,2003,13938,1541,4,1,20259,0,13975,5,514,0
13158,2003,13940,3511,4,1,0,0,98164,16,56343,0
13159,2003,13941,1552,4,1,5155782,999115,721202,131,495988,"7,10E+06"
13160,2003,13942,1730,5,1,33377,0,23195,12,18094,42819
13161,2003,13944,1554,5,2,226726,0,151892,25,93818,295717
13162,2003,13946,1730,5,1,35964,0,62074,9,12257,61141
13163,2003,13950,1730,5,1,59991,0,42405,14,21078,104184
13164,2003,13954,2811,5,1,804075,0,356027,35,96351,256546
13165,2003,13956,2520,5,1,40847,0,36344,9,9702,41381
13166,2003,13958,2520,5,1,13186,0,9505,5,10250,22454
13167,2003,13960,1730,5,1,21109,0,2430,6,8248,20948
13168,2003,13964,2424,5,1,161651,0,73980,8,22988,1295
13169,2003,13968,1520,6,1,486723,0,191922,22,54243,545689
13170,2003,13973,1520,6,1,1344046,0,891244,36,173067,221481
13171,2003,13974,1541,6,1,86170,0,2137,12,24060,0
13172,2003,13975,2023,6,1,101432,0,60311,18,21171,25382
13173,2003,13978,1541,6,1,73125,0,33405,7,22976,812
